Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
9/01/2018 20:30,0.727,1.06,6.583,4.156,71,26.9
9/01/2018 21:00,0.73,1.23,6.143,4.043,75,26.85
9/01/2018 21:30,0.725,1.2,5.497,3.982,74,26.75
9/01/2018 22:00,0.748,1.22,6.299,4.201,73,26.75
9/01/2018 22:30,0.734,1.36,6.531,3.926,75,26.8
9/01/2018 23:00,0.73,1.25,5.652,3.991,71,26.8
9/01/2018 23:30,0.773,1.3,6.143,4.125,71,26.75
10/01/2018 0:00,0.797,1.31,6.119,4.252,73,26.75
10/01/2018 0:30,0.805,1.36,6.37,4.256,75,26.75
10/01/2018 1:00,0.819,1.38,6.079,4.19,64,26.75
10/01/2018 1:30,0.804,1.26,6.34,4.251,71,26.9
10/01/2018 2:00,0.852,1.61,6.532,4.374,74,26.8
10/01/2018 2:30,0.842,1.58,6.117,4.41,75,26.85
10/01/2018 3:00,0.851,1.38,6.094,4.337,73,26.95
10/01/2018 3:30,0.867,1.36,5.189,4.578,70,26.9
10/01/2018 4:00,0.88,1.59,6.307,4.672,75,26.9
10/01/2018 4:30,0.896,1.6,5.934,4.816,64,26.9
10/01/2018 5:00,0.878,1.26,5.651,4.904,70,26.85
10/01/2018 5:30,0.922,1.71,5.186,5.074,77,26.85
10/01/2018 6:00,0.874,1.47,5.32,4.85,75,26.85
10/01/2018 6:30,0.811,1.52,6.126,4.818,78,26.85
10/01/2018 7:00,0.805,1.37,4.713,4.899,83,26.85
10/01/2018 7:30,0.833,1.68,4.799,4.786,74,26.9
10/01/2018 8:00,0.826,1.19,4.93,5.013,74,26.9
10/01/2018 8:30,0.764,1.63,5.612,5.004,83,27
10/01/2018 9:00,0.797,1.28,5.067,4.905,83,27
10/01/2018 9:30,0.79,1.19,6.141,5.163,70,27.1
10/01/2018 10:00,0.79,1.21,6.569,5.107,67,27.3
10/01/2018 10:30,0.801,1.25,6.778,5.216,126,27.65
10/01/2018 11:00,0.797,1.53,6.383,5.098,73,27.95
10/01/2018 11:30,0.784,1.38,6.594,5.023,77,28.15
10/01/2018 12:00,0.825,1.28,6.698,5.212,75,28.1
10/01/2018 12:30,0.804,1.34,6.408,5.195,77,28.25
10/01/2018 13:00,0.827,1.39,5.775,4.972,74,28.05
10/01/2018 13:30,0.814,1.3,6.426,5.264,83,28.2
10/01/2018 14:00,0.745,1.12,6.631,5.19,83,28
10/01/2018 14:30,0.76,1.46,6.303,5.246,75,27.95
10/01/2018 15:00,0.738,1.16,6.736,5.254,73,27.95
10/01/2018 15:30,0.796,1.44,5.635,5.302,75,27.95
10/01/2018 16:00,0.832,1.25,5.943,5.425,87,27.95
10/01/2018 16:30,0.856,1.27,6.369,5.376,83,27.7
10/01/2018 17:00,0.79,1.59,5.79,5.29,88,27.6
10/01/2018 17:30,0.804,1.71,5.79,5.248,84,27.55
10/01/2018 18:00,0.839,1.46,6.168,5.075,90,27.3
10/01/2018 18:30,0.837,1.61,6.15,4.987,88,27.15
10/01/2018 19:00,0.819,1.34,6.31,4.927,75,27.05
10/01/2018 19:30,0.864,1.64,6.349,4.905,92,26.95
10/01/2018 20:00,0.84,1.55,5.581,4.626,78,26.9
10/01/2018 20:30,0.793,1.37,6.493,4.605,77,27
10/01/2018 21:00,0.819,1.22,6.432,4.731,88,27.2
10/01/2018 21:30,0.838,1.38,6.839,4.995,77,27.35
10/01/2018 22:00,0.837,1.3,6.338,4.802,71,27.4
10/01/2018 22:30,0.776,1.17,6.598,4.689,74,27.35
10/01/2018 23:00,0.843,1.55,6.508,5.045,68,27.25
10/01/2018 23:30,0.78,1.2,6.551,4.897,68,27.2
11/01/2018 0:00,0.776,1.24,5.533,4.847,75,27.2
11/01/2018 0:30,0.761,1.22,6.327,4.842,71,27.1
11/01/2018 1:00,0.758,1.21,6.182,4.789,75,27.2
11/01/2018 1:30,0.777,1.35,5.798,4.702,77,27.15
11/01/2018 2:00,0.715,1.25,6.017,4.428,73,27.15
11/01/2018 2:30,0.732,1.22,6.363,4.755,73,27.1
11/01/2018 3:00,0.737,1.42,6.135,4.783,68,27.1
11/01/2018 3:30,0.746,1.11,6.169,4.532,77,27.1
11/01/2018 4:00,0.804,1.33,5.838,4.656,71,27.15
11/01/2018 4:30,0.757,1.27,5.686,4.498,75,27.15
11/01/2018 5:00,0.729,1.24,6.321,4.67,80,27.15
11/01/2018 5:30,0.719,1.23,6.035,4.811,84,27.15
11/01/2018 6:00,0.749,1.14,6.35,4.8,83,27.2
11/01/2018 6:30,0.742,1.35,5.982,4.853,77,27.15
11/01/2018 7:00,0.7,1.3,5.977,4.643,73,27.15
11/01/2018 7:30,0.752,1.13,5.708,5.055,136,27.15
11/01/2018 8:00,0.714,1.43,6.344,4.818,87,27.15
11/01/2018 8:30,0.741,1.1,6.806,4.818,94,27.2
11/01/2018 9:00,0.728,1.28,6.13,4.923,130,27.3
11/01/2018 9:30,0.741,1.44,6.063,4.86,137,27.5
11/01/2018 10:00,0.787,1.28,6.802,5.119,101,27.65
11/01/2018 10:30,0.735,1.14,6.548,4.872,87,27.8
11/01/2018 11:00,0.795,1.55,5.816,4.985,84,27.95
11/01/2018 11:30,0.761,1.17,6.526,5.054,80,28.1
11/01/2018 12:00,0.771,1.29,6.38,5.157,70,28.3
11/01/2018 12:30,0.785,1.32,6.844,5.23,98,28.35
11/01/2018 13:00,0.755,1.41,5.609,5.034,85,28.35
11/01/2018 13:30,0.84,1.35,6.154,5.235,80,28.25
11/01/2018 14:00,0.817,1.34,6.158,5.275,109,28.25
11/01/2018 14:30,0.831,1.4,6.431,5.118,88,28.15
11/01/2018 15:00,0.821,1.44,6.529,5.284,95,28.05
11/01/2018 15:30,0.78,1.54,5.775,5.242,77,28.15
11/01/2018 16:00,0.787,1.36,6.397,5.236,81,28.05
11/01/2018 16:30,0.753,1.26,6.772,4.947,75,28.05
11/01/2018 17:00,0.782,1.42,6.363,5.067,74,28
11/01/2018 17:30,0.753,1.27,6.773,4.995,83,28
11/01/2018 18:00,0.748,1.2,6.386,5.056,73,27.95
11/01/2018 18:30,0.743,1.11,6.79,4.862,83,27.85
11/01/2018 19:00,0.761,1.18,5.814,4.931,78,27.8
11/01/2018 19:30,0.715,1.25,7.05,5.102,83,27.75
11/01/2018 20:00,0.768,1.3,7.069,5.396,77,27.75
11/01/2018 20:30,0.731,1.61,6.764,5.143,70,27.75
11/01/2018 21:00,0.704,1.08,6.85,5.126,135,27.65
11/01/2018 21:30,0.711,1.38,7.011,5.11,85,27.65
11/01/2018 22:00,0.741,1.17,6.174,5.295,73,27.55
11/01/2018 22:30,0.715,1.01,8.943,5.8,120,27.5
11/01/2018 23:00,0.679,1.05,8.997,5.58,108,27.4
11/01/2018 23:30,0.721,1.4,6.706,5.487,119,27.35
12/01/2018 0:00,0.713,1.24,9.243,5.614,90,27.3
12/01/2018 0:30,0.716,1.06,9.51,5.777,120,27.3
12/01/2018 1:00,0.822,1.51,9.314,5.961,125,27.3
12/01/2018 1:30,0.778,1.18,8.896,5.658,126,27.3
12/01/2018 2:00,0.806,1.71,9.542,5.748,135,27.25
12/01/2018 2:30,0.738,1.34,8.979,5.647,126,27.25
12/01/2018 3:00,0.746,1.39,9.676,5.879,118,27.25
12/01/2018 3:30,0.742,1.3,8.604,5.394,129,27.25
12/01/2018 4:00,0.783,1.3,9.192,5.621,126,27.25
12/01/2018 4:30,0.72,1.16,9.13,5.567,118,27.25
12/01/2018 5:00,0.728,1.12,8.953,5.392,125,27.2
12/01/2018 5:30,0.738,1.27,9.852,5.555,130,27.2
12/01/2018 6:00,0.744,1.07,9.295,5.444,133,27.25
12/01/2018 6:30,0.727,1.16,8.945,5.877,125,27.2
12/01/2018 7:00,0.702,1.08,9.586,5.54,119,27.2
12/01/2018 7:30,0.773,1.27,9.277,5.818,128,27.25
12/01/2018 8:00,0.747,1.29,8.387,5.643,126,27.35
12/01/2018 8:30,0.768,1.23,8.576,5.903,125,27.5
12/01/2018 9:00,0.808,1.51,9.295,5.788,133,27.65
12/01/2018 9:30,0.787,1.34,9.199,5.823,128,27.95
12/01/2018 10:00,0.747,1.18,8.534,5.826,119,27.7
12/01/2018 10:30,0.819,1.32,7.878,5.908,104,28.05
12/01/2018 11:00,0.818,1.28,9.351,5.743,112,28.05
12/01/2018 11:30,0.805,1.48,6.647,5.57,115,27.95
12/01/2018 12:00,0.832,1.39,8.525,5.726,81,27.95
12/01/2018 12:30,0.77,1.23,8.931,5.692,128,27.9
12/01/2018 13:00,0.799,1.53,7.039,5.301,128,27.95
12/01/2018 13:30,0.78,1.54,8.853,5.149,105,27.9
12/01/2018 14:00,0.807,1.33,6.941,5.101,125,27.9
12/01/2018 14:30,0.821,1.29,8.119,5.155,91,27.85
12/01/2018 15:00,0.727,1.13,8.089,4.69,119,27.8
12/01/2018 15:30,0.749,1.29,7.06,4.611,106,27.75
12/01/2018 16:00,0.773,1.51,6.769,4.749,98,27.75
12/01/2018 16:30,0.771,1.37,8.922,4.68,77,27.75
12/01/2018 17:00,0.794,1.29,9.809,4.749,88,27.75
12/01/2018 17:30,0.767,1.42,6.861,4.535,105,27.75
12/01/2018 18:00,0.775,1.39,6.991,4.436,104,27.75
12/01/2018 18:30,0.792,1.3,8.698,4.545,104,27.65
12/01/2018 19:00,0.797,1.22,7.041,4.282,118,27.65
12/01/2018 19:30,0.793,1.36,6.791,4.208,106,27.65
12/01/2018 20:00,0.78,1.31,6.989,4.243,87,27.65
12/01/2018 20:30,0.789,1.23,7.544,4.195,83,27.65
12/01/2018 21:00,0.78,1.48,8.913,4.236,92,27.55
12/01/2018 21:30,0.783,1.37,6.822,4.228,109,27.5
12/01/2018 22:00,0.823,1.21,7.018,4.595,104,27.55
12/01/2018 22:30,0.824,1.39,6.344,4.344,78,27.6
12/01/2018 23:00,0.874,1.52,6.98,4.427,78,27.6
12/01/2018 23:30,0.777,1.46,5.97,4.321,88,27.65
13/01/2018 0:00,0.776,1.33,8.944,4.377,75,27.6
13/01/2018 0:30,0.773,1.25,7.026,4.627,99,27.55
13/01/2018 1:00,0.759,1.26,6.816,4.43,70,27.55
13/01/2018 1:30,0.803,1.53,6.096,4.699,78,27.55
13/01/2018 2:00,0.688,1.13,6.808,4.234,70,27.5
13/01/2018 2:30,0.739,1.26,9.472,4.418,84,27.45
13/01/2018 3:00,0.755,1.35,6.788,4.708,61,27.4
13/01/2018 3:30,0.76,1.53,6.635,4.789,97,27.3
13/01/2018 4:00,0.744,1.33,8.551,4.742,87,27.25
13/01/2018 4:30,0.72,1.19,8.548,5.02,90,27.2
13/01/2018 5:00,0.727,1.3,9.368,4.87,101,27.2
13/01/2018 5:30,0.729,1.2,6.774,4.97,101,27.15
13/01/2018 6:00,0.727,1.16,10.343,5.125,112,27.15
13/01/2018 6:30,0.648,1.26,11.397,4.49,120,27.1
13/01/2018 7:00,0.705,1.41,11.337,4.701,135,27.1
13/01/2018 7:30,0.691,1.24,8.886,4.681,130,27.05
13/01/2018 8:00,0.72,1.12,10.969,5.048,113,27.05
13/01/2018 8:30,0.698,1.19,10.851,4.816,109,27.1
13/01/2018 9:00,0.737,1.19,9.841,5.009,119,27.1
13/01/2018 9:30,0.739,1.22,10.669,4.641,111,27.15
13/01/2018 10:00,0.742,1.22,8.952,4.724,120,27.2
13/01/2018 10:30,0.785,1.23,10.274,4.97,102,27.25
13/01/2018 11:00,0.783,1.68,9.759,4.738,118,27.25
13/01/2018 11:30,0.781,1.28,8.915,4.502,102,27.25
13/01/2018 12:00,0.806,1.353,9.902,4.089,111,27.3
13/01/2018 12:30,0.952,1.916,10.145,4.251,132,27.3
13/01/2018 13:00,0.954,1.79,9.368,4.073,119,27.3
13/01/2018 13:30,1.083,1.704,4.203,4.097,108,27.25
13/01/2018 14:00,1.055,1.58,4.302,4.156,28,27.25
13/01/2018 14:30,1.12,1.951,4.605,4.181,35,27.2
13/01/2018 15:00,1.148,2.12,4.622,4.159,25,27.15
13/01/2018 15:30,1.266,1.984,5.158,4.123,30,27.1
13/01/2018 16:00,1.305,2.343,5.071,4.297,39,27.05
13/01/2018 16:30,1.344,2.296,4.814,4.167,32,27.05
13/01/2018 17:00,1.301,2.205,4.912,4.173,25,26.95
13/01/2018 17:30,1.273,2.131,4.6,4.04,30,26.9
13/01/2018 18:00,1.304,2.8,4.694,4.188,33,26.8
13/01/2018 18:30,1.286,2.43,5.034,4.242,26,26.8
13/01/2018 19:00,1.177,2.219,5.182,4.13,32,26.8
13/01/2018 19:30,1.141,1.74,5.068,4.484,33,26.8
13/01/2018 20:00,1.028,1.89,5.341,4.496,38,26.8
13/01/2018 20:30,1.041,1.6,5.655,4.323,38,26.8
13/01/2018 21:00,1.114,1.77,5.222,4.311,46,26.8
13/01/2018 21:30,0.996,2.173,5.936,4.177,36,26.65
13/01/2018 22:00,0.991,1.64,5.781,4.319,46,26.7
13/01/2018 22:30,0.913,1.72,5.633,4.363,42,26.75
13/01/2018 23:00,0.943,1.7,5.375,4.675,38,26.85
13/01/2018 23:30,0.854,1.3,5.462,4.587,56,26.9
14/01/2018 0:00,0.852,1.39,5.488,4.717,38,26.85
14/01/2018 0:30,0.905,1.89,5.543,4.514,35,26.8
14/01/2018 1:00,0.852,1.37,5.081,4.15,36,26.7
14/01/2018 1:30,0.909,1.42,5.315,4.306,39,26.6
14/01/2018 2:00,0.886,1.422,5.35,4.04,40,26.55
14/01/2018 2:30,0.886,1.38,5.468,4.007,45,26.4
14/01/2018 3:00,0.927,1.57,5.03,4.264,30,26.3
14/01/2018 3:30,0.877,1.39,4.905,4.299,39,26.2
14/01/2018 4:00,0.875,1.53,4.72,4.064,28,26.1
14/01/2018 4:30,0.913,1.46,5.331,4.179,29,26.05
14/01/2018 5:00,0.908,1.56,5.305,4.242,36,25.95
14/01/2018 5:30,0.841,1.39,4.722,4.304,36,25.9
14/01/2018 6:00,0.83,1.17,5.082,4.229,42,25.9
14/01/2018 6:30,0.871,1.31,4.851,4.378,32,25.8
14/01/2018 7:00,0.834,1.36,5.46,4.088,30,25.8
14/01/2018 7:30,0.852,1.35,5.206,4.282,33,25.8
14/01/2018 8:00,0.83,1.61,5.1,4.414,40,25.8
14/01/2018 8:30,0.824,1.44,5.056,4.328,40,25.75
14/01/2018 9:00,0.745,1.42,4.8,4.27,28,25.85
14/01/2018 9:30,0.779,1.31,5.14,4.284,25,25.9
14/01/2018 10:00,0.763,1.23,4.856,4.363,35,26.05
14/01/2018 10:30,0.759,1.25,5.071,4.342,33,26.15
14/01/2018 11:00,0.738,1.32,5.302,4.499,32,26.25
14/01/2018 11:30,0.739,1.33,5.339,4.429,39,26.35
14/01/2018 12:00,0.706,1.11,5.762,4.475,32,26.45
14/01/2018 12:30,0.709,1.18,5.194,4.71,36,26.75
14/01/2018 13:00,0.768,1.15,4.951,4.597,35,26.55
14/01/2018 13:30,0.699,1.35,4.971,4.58,38,26.6
14/01/2018 14:00,0.677,1.14,4.937,4.83,32,26.65
14/01/2018 14:30,0.664,1,5.099,4.896,33,26.85
14/01/2018 15:00,0.684,1.15,5.214,4.708,99,26.9
14/01/2018 15:30,0.654,1.22,5.611,4.839,98,26.95
14/01/2018 16:00,0.618,1.3,5.658,4.769,94,27
14/01/2018 16:30,0.675,1.1,5.341,5.048,112,27.05
14/01/2018 17:00,0.686,1.25,5.451,5.079,87,27.1
14/01/2018 17:30,0.678,1.04,5.494,4.805,116,27.1
14/01/2018 18:00,0.825,1.58,5.057,3.955,104,26.8
14/01/2018 18:30,1.199,2.12,4.389,4.116,106,26.35
14/01/2018 19:00,1.59,3.627,4.698,4.568,143,26.2
14/01/2018 19:30,1.829,3.402,5.953,4.896,140,26.1
14/01/2018 20:00,2.186,3.525,6.265,5.197,149,26
14/01/2018 20:30,2.283,4.55,6.755,5.602,144,25.95
14/01/2018 21:00,2.526,4.291,6.831,5.742,139,25.9
14/01/2018 21:30,2.316,4.126,7.529,5.576,142,25.85
14/01/2018 22:00,2.489,4.367,7.8,5.688,144,25.8
14/01/2018 22:30,2.566,4.84,7.277,5.745,137,25.75
14/01/2018 23:00,2.51,4.119,7.55,5.921,139,25.75
14/01/2018 23:30,2.631,5.105,7.835,6.018,137,25.65
15/01/2018 0:00,2.92,4.813,8.913,5.97,126,25.65
15/01/2018 0:30,2.679,4.473,7.263,5.956,132,25.6
15/01/2018 1:00,2.873,4.863,9.253,6.349,139,25.55
15/01/2018 1:30,3.028,4.741,7.229,6.377,130,25.5
15/01/2018 2:00,3.112,4.729,6.761,6.557,132,25.45
15/01/2018 2:30,2.906,4.76,6.798,6.414,137,25.45
15/01/2018 3:00,2.863,4.28,7.053,6.532,139,25.4
15/01/2018 3:30,2.843,4.824,6.811,6.548,119,25.4
15/01/2018 4:00,2.807,4.77,12.325,6.535,119,25.4
15/01/2018 4:30,2.839,3.928,12.357,6.82,109,25.35
15/01/2018 5:00,2.814,3.843,13.463,6.791,118,25.35
15/01/2018 5:30,2.822,4.361,12.887,6.668,118,25.35
15/01/2018 6:00,2.561,4.68,13.694,6.515,116,25.35
15/01/2018 6:30,2.403,4.195,12.504,6.293,115,25.3
15/01/2018 7:00,2.163,3.126,13.615,6.223,118,25.3
15/01/2018 7:30,1.984,3.197,12.981,6.325,109,25.3
15/01/2018 8:00,2.092,3.63,12.957,6.591,113,25.3
15/01/2018 8:30,1.87,3.31,12.357,6.059,113,25.3
15/01/2018 9:00,1.915,2.91,12.93,6.475,123,25.3
15/01/2018 9:30,1.752,2.75,12.596,6.161,108,25.3
15/01/2018 10:00,1.902,3.17,12.938,6.697,104,25.3
15/01/2018 10:30,1.722,2.71,12.189,6.237,113,25.3
15/01/2018 11:00,1.661,2.56,13.695,6.277,109,25.3
15/01/2018 11:30,1.679,2.66,12.858,6.562,111,25.35
15/01/2018 12:00,1.589,2.74,12.541,6.119,109,25.35
15/01/2018 12:30,1.517,2.533,11.392,5.893,111,25.4
15/01/2018 13:00,1.637,3.29,12.838,6.406,113,25.45
15/01/2018 13:30,1.683,2.8,12.386,5.931,115,25.45
15/01/2018 14:00,1.585,3.05,12.261,5.591,115,25.45
15/01/2018 14:30,1.451,2.23,12.878,5.708,123,25.7
15/01/2018 15:00,1.579,2.5,12.877,5.4,113,25.7
15/01/2018 15:30,1.653,2.71,5.628,5.46,111,25.6
15/01/2018 16:00,1.694,3.1,5.906,5.164,129,25.55
15/01/2018 16:30,1.734,3.1,5.838,5.292,123,25.6
15/01/2018 17:00,1.81,3.04,5.474,5.494,151,25.6
15/01/2018 17:30,1.788,2.63,5.811,5.429,143,25.55
15/01/2018 18:00,1.577,2.8,9.749,5.161,137,25.5
15/01/2018 18:30,1.834,2.75,5.979,5.434,139,25.45
15/01/2018 19:00,1.888,3.37,5.81,5.767,143,25.45
15/01/2018 19:30,2.037,3.41,5.783,5.614,146,25.45
15/01/2018 20:00,1.904,3.125,12.745,5.835,142,25.4
15/01/2018 20:30,2.019,3.47,12.184,5.998,123,25.4
15/01/2018 21:00,2.012,3.75,12.813,5.871,126,25.55
15/01/2018 21:30,2.058,3.79,12.133,6.36,120,25.55
15/01/2018 22:00,2.035,3.14,12.954,5.814,125,25.55
15/01/2018 22:30,2.057,3.12,12.454,6.103,130,25.55
15/01/2018 23:00,2.042,3.41,12.064,6.081,123,25.55
15/01/2018 23:30,1.989,3.2,12.108,6.007,128,25.55
16/01/2018 0:00,2.184,3.66,12.275,6.092,119,25.55
16/01/2018 0:30,1.949,3.05,12.819,6.129,119,25.5
16/01/2018 1:00,2.061,3.39,12.098,6.218,119,25.55
16/01/2018 1:30,2.065,3.67,12.699,6.632,123,25.55
16/01/2018 2:00,2.122,3.69,12.121,6.672,125,25.55
16/01/2018 2:30,2.077,3.28,11.557,6.565,118,25.55
16/01/2018 3:00,1.997,2.93,12.883,6.884,128,25.55
16/01/2018 3:30,2.038,3,12.042,6.959,122,25.55
16/01/2018 4:00,2.096,3.61,12.089,7.157,119,25.55
16/01/2018 4:30,2.12,3.77,12.12,6.748,118,25.55
16/01/2018 5:00,2.172,3.01,10.976,7.177,120,25.55
16/01/2018 5:30,2.378,4.01,10.948,7.387,123,25.55
16/01/2018 6:00,2.057,3.14,10.912,7.213,119,25.55
16/01/2018 6:30,2.139,3.95,12.852,7.197,126,25.55
16/01/2018 7:00,2.065,3.47,12.12,7.727,120,25.6
16/01/2018 7:30,2.128,3.59,11.574,7.423,120,25.6
16/01/2018 8:00,2.109,3.32,12.157,7.115,119,25.65
16/01/2018 8:30,2.034,3.17,12.099,7.021,120,25.65
16/01/2018 9:00,2.164,3.29,12.058,7.079,116,25.65
16/01/2018 9:30,2.265,4.02,12.655,7.807,118,25.7
16/01/2018 10:00,2.109,3.42,12.169,7.331,113,25.7
16/01/2018 10:30,1.989,3.48,12.431,6.782,118,25.75
16/01/2018 11:00,2.099,3.02,12.782,7.24,118,25.75
16/01/2018 11:30,2.163,3.74,13.094,7.317,118,25.75
16/01/2018 12:00,2.362,3.9,12.423,7.527,119,25.8
16/01/2018 12:30,1.97,3.49,12.152,6.406,120,25.85
16/01/2018 13:00,2.148,3.36,12.785,6.269,119,25.85
16/01/2018 13:30,2.135,3.461,12.763,6.346,116,25.9
16/01/2018 14:00,2.071,3.352,12.679,6.005,118,25.9
16/01/2018 14:30,2.448,3.74,12.186,6.645,123,25.9
16/01/2018 15:00,2.157,3.59,12.86,6.268,122,25.9
16/01/2018 15:30,2.061,3.28,12.824,5.671,125,25.9
16/01/2018 16:00,2.149,3.303,11.591,5.817,118,25.9
16/01/2018 16:30,2.497,3.72,12.88,6.445,119,25.9
16/01/2018 17:00,2.553,3.934,12.888,6.643,119,25.85
16/01/2018 17:30,2.67,4.52,12.257,6.56,108,25.85
16/01/2018 18:00,2.616,4.34,13.198,6.312,120,25.8
16/01/2018 18:30,2.682,4.43,13.044,6.372,119,25.8
16/01/2018 19:00,2.533,4.091,12.269,6.028,126,25.75
16/01/2018 19:30,2.501,3.52,13.601,6.541,120,25.7
16/01/2018 20:00,2.544,3.94,12.898,6.499,126,25.65
16/01/2018 20:30,2.463,4.845,12.903,6.468,120,25.7
16/01/2018 21:00,2.537,4.41,13.217,7.079,118,25.7
16/01/2018 21:30,2.336,3.654,13.726,6.266,122,25.7
16/01/2018 22:00,2.66,5.69,13.316,7.015,120,25.65
16/01/2018 22:30,2.665,5.13,13.832,6.896,122,25.65
16/01/2018 23:00,2.4,3.97,14.043,6.917,119,25.65
16/01/2018 23:30,2.273,3.436,11.534,6.487,116,25.65
17/01/2018 0:00,2.44,4.13,13.953,6.996,122,25.65
17/01/2018 0:30,2.169,3.4,13.69,6.316,116,25.65
17/01/2018 1:00,2.532,4.35,13.838,7.283,123,25.65
17/01/2018 1:30,2.367,4.214,13.729,6.837,116,25.65
17/01/2018 2:00,2.316,4.058,12.733,6.787,119,25.6
17/01/2018 2:30,2.631,4.25,13.984,7.623,119,25.55
17/01/2018 3:00,2.523,4.06,14.654,7.107,118,25.55
17/01/2018 3:30,2.453,4.58,12.906,7.366,106,25.4
17/01/2018 4:00,2.629,4.08,14.391,8.075,113,25.4
17/01/2018 4:30,2.619,4.31,14.883,7.443,115,25.45
17/01/2018 5:00,2.462,3.76,14.787,7.302,112,25.5
17/01/2018 5:30,2.385,3.96,14.004,7.278,115,25.5
17/01/2018 6:00,2.316,4.3,14.018,7.214,128,25.5
17/01/2018 6:30,2.297,4.04,13.862,7.313,120,25.55
17/01/2018 7:00,2.43,4.78,13.976,7.552,120,25.55
17/01/2018 7:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
17/01/2018 8:00,2.215,3.82,14.06,7.623,118,25.55
17/01/2018 8:30,2.42,3.86,13.784,8.419,-99.9,-99.9
17/01/2018 9:00,2.316,3.72,13.837,7.884,123,25.6
17/01/2018 9:30,2.162,3.78,13.04,7.775,119,25.6
17/01/2018 10:00,2.227,3.91,14.164,7.392,118,25.65
17/01/2018 10:30,2.236,4.3,14.788,7.751,113,25.65
17/01/2018 11:00,2.065,3.15,14.677,7.434,119,25.7
17/01/2018 11:30,2.137,3.49,14.67,7.832,116,25.75
17/01/2018 12:00,2.024,3.19,13.85,7.889,109,25.85
17/01/2018 12:30,2.102,4.13,13.906,7.956,119,25.9
17/01/2018 13:00,2.226,3.67,14.807,8.54,115,25.95
17/01/2018 13:30,1.741,2.73,12.25,7.115,109,26
17/01/2018 14:00,1.698,3.13,13.083,6.756,120,26.05
17/01/2018 14:30,1.631,2.76,13.75,6.675,119,26.05
17/01/2018 15:00,1.765,3.03,13.833,7.308,128,26.1
17/01/2018 15:30,1.854,2.65,13.195,7.612,125,26.2
17/01/2018 16:00,1.586,2.36,13.746,7.122,130,26.2
17/01/2018 16:30,1.601,2.58,13.563,7.622,129,26.2
17/01/2018 17:00,1.594,2.77,13.72,7.241,126,26.2
17/01/2018 17:30,1.673,3,13.891,7.233,125,26.15
17/01/2018 18:00,1.673,2.78,13.772,7.157,129,26.15
17/01/2018 18:30,1.737,2.93,13.599,7.423,126,26.15
17/01/2018 19:00,1.567,3.15,13.846,6.744,130,26.15
17/01/2018 19:30,1.592,2.7,13.952,6.938,132,26.15
17/01/2018 20:00,1.7,2.84,13.813,7.812,129,26.15
17/01/2018 20:30,1.843,3.6,13.692,7.67,126,26.1
17/01/2018 21:00,1.913,2.68,14.453,7.948,122,26.1
17/01/2018 21:30,1.813,2.97,13.367,8.148,129,26.1
17/01/2018 22:00,1.927,3.65,13.454,7.845,128,26.05
17/01/2018 22:30,1.73,3.03,14.352,7.664,126,26.05
17/01/2018 23:00,1.993,2.81,13.779,8.491,125,26.05
17/01/2018 23:30,1.731,2.98,13.022,7.687,126,26.05
18/01/2018 0:00,1.96,3.14,13.799,8.369,123,26
18/01/2018 0:30,2.027,3.44,14.478,8.161,120,26
18/01/2018 1:00,1.793,2.87,12.18,7.499,122,26
18/01/2018 1:30,2.023,3.17,13.754,8.549,128,26
18/01/2018 2:00,1.974,3.25,14.619,8.587,119,26
18/01/2018 2:30,1.968,3.25,14.162,8.749,123,26
18/01/2018 3:00,2.089,2.95,15.937,8.968,130,25.95
18/01/2018 3:30,2.056,3.41,14.023,9.008,111,25.95
18/01/2018 4:00,2.445,3.67,14.435,9.728,123,26
18/01/2018 4:30,2.257,3.98,14.028,8.623,120,25.95
18/01/2018 5:00,2.333,3.34,13.93,9.355,115,25.95
18/01/2018 5:30,2.063,3.6,13.999,8.464,119,25.95
18/01/2018 6:00,2.065,3.47,13.911,8.586,118,25.95
18/01/2018 6:30,1.907,3.56,14.786,7.794,119,25.95
18/01/2018 7:00,1.963,2.93,14.812,7.881,108,25.95
18/01/2018 7:30,1.94,3.29,14.533,7.745,118,25.95
18/01/2018 8:00,1.844,3.15,15.033,7.192,112,25.95
18/01/2018 8:30,1.944,3.49,14.798,7.773,120,25.95
18/01/2018 9:00,1.849,3.38,15.64,7.154,116,25.95
18/01/2018 9:30,1.808,3.03,13.867,7.098,112,26
18/01/2018 10:00,1.561,2.737,12.698,6.434,119,26
18/01/2018 10:30,1.733,2.79,12.713,7.287,115,26.05
18/01/2018 11:00,1.655,2.45,12.885,7.456,123,26.05
18/01/2018 11:30,1.786,2.59,13.791,7.467,113,26.1
18/01/2018 12:00,1.823,3.34,14.546,7.648,119,26.15
18/01/2018 12:30,1.829,3.3,13.642,7.973,125,26.15
18/01/2018 13:00,1.558,2.61,12.996,7.086,123,26.2
18/01/2018 13:30,1.522,2.59,14.821,7.023,120,26.25
18/01/2018 14:00,1.73,2.67,13.956,7.935,113,26.25
18/01/2018 14:30,1.629,2.72,14.033,7.914,122,26.25
18/01/2018 15:00,1.435,2.51,12.865,6.792,119,26.25
18/01/2018 15:30,1.579,2.55,12.257,6.875,106,26.2
18/01/2018 16:00,1.74,3.11,14.527,7.747,118,26.2
